orderdetailid,orderid,itemid,PreparationTime,DeliveryTime,TotalTime
6144,6144,387,45,55,100
6145,6145,95,44,15,59
6146,6146,251,11,47,58
6147,6147,235,32,62,94
6148,6148,86,60,75,135
6149,6149,12,33,86,119
6150,6150,107,28,37,65
6151,6151,161,36,15,51
6152,6152,366,31,51,82
6153,6153,450,41,110,151
6154,6154,307,23,16,39
6155,6155,478,37,91,128
6156,6156,249,53,44,97
6157,6157,158,20,57,77
6158,6158,123,51,52,103
6159,6159,366,54,106,160
6160,6160,364,49,19,68
6161,6161,66,26,48,74
6162,6162,20,12,109,121
6163,6163,328,27,44,71
6164,6164,455,21,52,73
6165,6165,154,56,46,102
6166,6166,417,39,119,158
6167,6167,238,51,117,168
6168,6168,213,28,97,125
6169,6169,135,46,108,154
6170,6170,45,35,92,127
6171,6171,332,38,51,89
6172,6172,416,59,107,166
6173,6173,176,14,95,109
6174,6174,301,15,28,43
6175,6175,57,37,115,152
6176,6176,423,38,72,110
6177,6177,196,16,49,65
6178,6178,425,42,80,122
6179,6179,58,29,71,100
6180,6180,397,53,33,86
6181,6181,42,46,102,148
6182,6182,400,37,111,148
6183,6183,401,44,41,85
6184,6184,14,55,93,148
6185,6185,309,24,34,58
6186,6186,282,13,120,133
6187,6187,345,16,46,62
6188,6188,387,29,112,141
6189,6189,357,28,108,136
6190,6190,319,42,108,150
6191,6191,352,49,65,114
6192,6192,299,38,56,94
6193,6193,111,10,23,33
6194,6194,239,24,32,56
6195,6195,196,47,50,97
6196,6196,67,22,97,119
6197,6197,93,38,20,58
6198,6198,280,31,62,93
6199,6199,201,46,105,151
6200,6200,121,32,23,55
6201,6201,281,13,35,48
6202,6202,227,52,86,138
6203,6203,457,49,44,93
6204,6204,271,36,37,73
6205,6205,276,55,67,122
6206,6206,150,17,65,82
6207,6207,170,26,117,143
6208,6208,363,59,58,117
6209,6209,63,55,94,149
6210,6210,113,24,76,100
6211,6211,458,11,55,66
6212,6212,73,29,84,113
6213,6213,139,37,72,109
6214,6214,30,47,63,110
6215,6215,334,17,28,45
6216,6216,194,47,23,70
6217,6217,463,15,85,100
6218,6218,148,22,58,80
6219,6219,400,50,98,148
6220,6220,20,41,77,118
6221,6221,368,43,79,122
6222,6222,199,34,15,49
6223,6223,283,41,102,143
6224,6224,235,45,90,135
6225,6225,416,23,15,38
6226,6226,315,36,89,125
6227,6227,434,31,21,52
6228,6228,42,24,83,107
6229,6229,245,32,118,150
6230,6230,278,60,52,112
6231,6231,264,44,91,135
6232,6232,227,31,20,51
6233,6233,35,42,61,103
6234,6234,441,36,109,145
6235,6235,276,28,81,109
6236,6236,82,28,15,43
6237,6237,181,38,72,110
6238,6238,335,28,42,70
6239,6239,387,21,63,84
6240,6240,209,45,55,100
6241,6241,283,25,77,102
6242,6242,13,52,84,136
6243,6243,203,13,36,49
6244,6244,277,34,62,96
6245,6245,288,50,19,69
6246,6246,250,34,99,133
6247,6247,54,32,79,111
6248,6248,293,57,34,91
6249,6249,229,53,114,167
6250,6250,216,12,114,126
6251,6251,221,35,115,150
6252,6252,339,50,87,137
6253,6253,247,40,119,159
6254,6254,422,44,30,74
6255,6255,49,22,50,72
6256,6256,412,44,89,133
6257,6257,425,35,31,66
6258,6258,117,34,119,153
6259,6259,119,34,50,84
6260,6260,411,57,46,103
6261,6261,105,29,47,76
6262,6262,386,29,26,55
6263,6263,467,57,63,120
6264,6264,168,31,68,99
6265,6265,227,54,82,136
6266,6266,64,43,104,147
6267,6267,64,21,50,71
6268,6268,300,29,101,130
6269,6269,342,19,77,96
6270,6270,144,35,77,112
6271,6271,291,49,48,97
6272,6272,427,49,62,111
6273,6273,104,21,97,118
6274,6274,434,47,106,153
6275,6275,407,21,95,116
6276,6276,423,53,117,170
6277,6277,382,56,55,111
6278,6278,194,49,72,121
6279,6279,54,16,37,53
6280,6280,169,38,48,86
6281,6281,142,53,78,131
6282,6282,277,58,20,78
6283,6283,445,20,56,76
6284,6284,5,43,83,126
6285,6285,465,13,79,92
6286,6286,79,52,62,114
6287,6287,201,39,56,95
6288,6288,416,43,54,97
6289,6289,194,19,18,37
6290,6290,33,47,37,84
6291,6291,475,37,74,111
6292,6292,10,57,106,163
6293,6293,272,45,97,142
6294,6294,467,15,71,86
6295,6295,1,12,29,41
6296,6296,217,60,15,75
6297,6297,90,42,18,60
6298,6298,453,31,35,66
6299,6299,389,51,93,144
6300,6300,393,10,118,128
6301,6301,142,47,43,90
6302,6302,254,45,66,111
6303,6303,3,29,36,65
6304,6304,3,17,65,82
6305,6305,256,41,68,109
6306,6306,442,41,72,113
6307,6307,95,50,60,110
6308,6308,19,14,92,106
6309,6309,387,45,88,133
6310,6310,350,47,49,96
6311,6311,127,49,67,116
6312,6312,170,27,94,121
6313,6313,478,44,29,73
6314,6314,162,21,29,50
6315,6315,39,38,48,86
6316,6316,176,33,116,149
6317,6317,202,53,120,173
6318,6318,163,41,40,81
6319,6319,177,13,30,43
6320,6320,31,48,104,152
6321,6321,285,27,99,126
6322,6322,278,47,91,138
6323,6323,359,49,22,71
6324,6324,48,50,114,164
6325,6325,437,52,68,120
6326,6326,218,18,43,61
6327,6327,189,12,93,105
6328,6328,212,35,112,147
6329,6329,275,20,32,52
6330,6330,158,37,47,84
6331,6331,190,36,37,73
6332,6332,473,52,40,92
6333,6333,419,54,55,109
6334,6334,476,38,28,66
6335,6335,417,51,102,153
6336,6336,72,57,21,78
6337,6337,149,18,32,50
6338,6338,239,46,47,93
6339,6339,150,55,55,110
6340,6340,83,53,112,165
6341,6341,374,33,69,102
6342,6342,69,25,52,77
6343,6343,160,54,99,153
6344,6344,261,38,66,104
6345,6345,359,23,104,127
6346,6346,322,28,48,76
6347,6347,178,10,25,35
6348,6348,212,36,95,131
6349,6349,180,60,100,160
6350,6350,18,56,107,163
6351,6351,176,28,45,73
6352,6352,479,28,53,81
6353,6353,57,55,117,172
6354,6354,96,59,45,104
6355,6355,119,42,50,92
6356,6356,295,34,21,55
6357,6357,351,39,39,78
6358,6358,296,58,70,128
6359,6359,261,32,115,147
6360,6360,422,51,101,152
6361,6361,184,32,46,78
6362,6362,375,32,56,88
6363,6363,238,52,113,165
6364,6364,95,56,114,170
6365,6365,186,38,42,80
6366,6366,381,10,77,87
6367,6367,178,27,108,135
6368,6368,326,21,35,56
6369,6369,142,54,101,155
6370,6370,48,48,28,76
6371,6371,11,10,50,60
6372,6372,79,19,88,107
6373,6373,89,13,73,86
6374,6374,287,31,24,55
6375,6375,214,35,45,80
6376,6376,144,15,109,124
6377,6377,306,33,25,58
6378,6378,361,14,45,59
6379,6379,397,38,53,91
6380,6380,310,40,96,136
6381,6381,249,50,82,132
6382,6382,153,15,73,88
6383,6383,166,60,25,85
6384,6384,213,18,107,125
6385,6385,390,33,58,91
6386,6386,40,17,108,125
6387,6387,63,41,78,119
6388,6388,202,36,20,56
6389,6389,337,35,56,91
6390,6390,304,49,22,71
6391,6391,403,24,119,143
6392,6392,9,23,22,45
6393,6393,279,39,103,142
6394,6394,80,26,72,98
6395,6395,30,18,113,131
6396,6396,271,44,113,157
6397,6397,34,41,39,80
6398,6398,199,59,77,136
6399,6399,70,37,25,62
6400,6400,352,23,25,48
6401,6401,118,20,17,37
6402,6402,456,46,51,97
6403,6403,20,12,74,86
6404,6404,468,27,57,84
6405,6405,80,39,71,110
6406,6406,57,32,63,95
6407,6407,332,19,29,48
6408,6408,217,17,88,105
6409,6409,1,53,26,79
6410,6410,179,28,40,68
6411,6411,149,42,39,81
6412,6412,129,49,23,72
6413,6413,39,59,108,167
6414,6414,317,17,98,115
6415,6415,409,12,98,110
6416,6416,280,10,119,129
6417,6417,359,19,119,138
6418,6418,275,58,28,86
6419,6419,26,14,60,74
6420,6420,307,55,50,105
6421,6421,416,57,21,78
6422,6422,41,48,68,116
6423,6423,85,54,76,130
6424,6424,395,55,113,168
6425,6425,27,36,33,69
6426,6426,36,59,102,161
6427,6427,69,19,118,137
6428,6428,206,43,90,133
6429,6429,84,45,72,117
6430,6430,190,52,31,83
6431,6431,129,38,63,101
6432,6432,268,21,115,136
6433,6433,444,30,87,117
6434,6434,480,28,66,94
6435,6435,181,54,75,129
6436,6436,469,42,38,80
6437,6437,234,15,44,59
6438,6438,89,49,74,123
6439,6439,439,59,35,94
6440,6440,441,14,93,107
6441,6441,47,18,58,76
6442,6442,238,10,103,113
6443,6443,2,40,72,112
6444,6444,422,34,45,79
6445,6445,308,29,101,130
6446,6446,260,16,60,76
6447,6447,86,56,66,122
6448,6448,380,46,55,101
6449,6449,50,25,94,119
6450,6450,79,37,111,148
6451,6451,384,19,61,80
6452,6452,131,45,17,62
6453,6453,167,16,65,81
6454,6454,443,16,66,82
6455,6455,325,24,117,141
6456,6456,467,36,77,113
6457,6457,321,18,109,127
6458,6458,45,52,61,113
6459,6459,67,17,26,43
6460,6460,314,24,60,84
6461,6461,294,23,100,123
6462,6462,270,37,116,153
6463,6463,260,46,105,151
6464,6464,200,54,88,142
6465,6465,77,39,55,94
6466,6466,365,26,67,93
6467,6467,60,41,46,87
6468,6468,423,31,115,146
6469,6469,342,24,19,43
6470,6470,423,23,73,96
6471,6471,354,37,60,97
6472,6472,141,37,65,102
6473,6473,184,14,22,36
6474,6474,336,31,114,145
6475,6475,251,42,19,61
6476,6476,198,42,112,154
6477,6477,260,40,99,139
6478,6478,396,20,25,45
6479,6479,459,36,57,93
6480,6480,353,42,77,119
6481,6481,180,39,53,92
6482,6482,262,47,18,65
6483,6483,229,26,82,108
6484,6484,332,14,20,34
6485,6485,115,18,112,130
6486,6486,109,58,96,154
6487,6487,392,12,79,91
6488,6488,270,18,114,132
6489,6489,387,40,93,133
6490,6490,167,10,30,40
6491,6491,158,13,18,31
6492,6492,442,17,120,137
6493,6493,164,55,95,150
6494,6494,434,44,75,119
6495,6495,426,18,99,117
6496,6496,107,16,20,36
6497,6497,16,36,98,134
6498,6498,207,50,73,123
6499,6499,7,22,54,76
6500,6500,104,24,65,89
6501,6501,246,45,75,120
6502,6502,425,22,27,49
6503,6503,183,57,94,151
6504,6504,369,29,71,100
6505,6505,219,57,105,162
6506,6506,320,20,62,82
6507,6507,269,39,42,81
6508,6508,115,35,83,118
6509,6509,95,37,48,85
6510,6510,79,41,88,129
6511,6511,251,10,92,102
6512,6512,181,19,70,89
6513,6513,365,46,53,99
6514,6514,58,57,20,77
6515,6515,29,13,62,75
6516,6516,396,30,81,111
6517,6517,454,17,72,89
6518,6518,362,15,20,35
6519,6519,480,36,18,54
6520,6520,317,49,102,151
6521,6521,466,16,52,68
6522,6522,16,49,76,125
6523,6523,472,42,95,137
6524,6524,268,19,115,134
6525,6525,353,25,35,60
6526,6526,185,12,81,93
6527,6527,355,44,45,89
6528,6528,442,53,34,87
6529,6529,372,34,105,139
6530,6530,141,49,17,66
6531,6531,476,58,38,96
6532,6532,318,37,34,71
6533,6533,228,48,78,126
6534,6534,258,57,85,142
6535,6535,339,49,103,152
6536,6536,136,34,44,78
6537,6537,309,22,71,93
6538,6538,317,33,87,120
6539,6539,293,19,33,52
6540,6540,180,54,113,167
6541,6541,121,21,31,52
6542,6542,449,29,65,94
6543,6543,466,10,35,45
6544,6544,208,27,108,135
6545,6545,234,46,108,154
6546,6546,99,29,108,137
6547,6547,158,58,118,176
6548,6548,354,39,64,103
6549,6549,254,25,42,67
6550,6550,177,48,57,105
6551,6551,269,55,92,147
6552,6552,163,37,60,97
6553,6553,45,39,50,89
6554,6554,427,47,98,145
6555,6555,293,31,15,46
6556,6556,416,11,56,67
6557,6557,297,32,50,82
6558,6558,15,22,106,128
6559,6559,366,32,32,64
6560,6560,186,34,67,101
6561,6561,114,42,57,99
6562,6562,119,25,36,61
6563,6563,437,14,119,133
6564,6564,213,53,99,152
6565,6565,40,15,68,83
6566,6566,95,41,91,132
6567,6567,477,25,85,110
6568,6568,178,37,37,74
6569,6569,18,32,110,142
6570,6570,378,30,18,48
6571,6571,165,23,46,69
6572,6572,481,42,27,69
6573,6573,216,23,106,129
6574,6574,120,44,70,114
6575,6575,216,13,77,90
6576,6576,432,15,98,113
6577,6577,5,57,71,128
6578,6578,347,50,94,144
6579,6579,286,11,79,90
6580,6580,59,23,30,53
6581,6581,58,29,67,96
6582,6582,409,52,83,135
6583,6583,45,46,40,86
6584,6584,475,56,81,137
6585,6585,64,36,25,61
6586,6586,76,36,103,139
6587,6587,347,16,18,34
6588,6588,23,40,42,82
6589,6589,387,51,69,120
6590,6590,172,18,58,76
6591,6591,304,26,88,114
6592,6592,365,44,20,64
6593,6593,53,33,102,135
6594,6594,147,13,84,97
6595,6595,223,18,86,104
6596,6596,477,10,52,62
6597,6597,14,12,120,132
6598,6598,6,17,68,85
6599,6599,83,19,108,127
6600,6600,142,42,92,134
6601,6601,137,20,115,135
6602,6602,50,20,97,117
6603,6603,234,45,70,115
6604,6604,278,43,43,86
6605,6605,70,37,49,86
6606,6606,155,35,80,115
6607,6607,400,48,119,167
6608,6608,405,36,85,121
6609,6609,58,27,16,43
6610,6610,472,36,28,64
6611,6611,261,14,56,70
6612,6612,398,46,34,80
6613,6613,232,41,37,78
6614,6614,338,54,118,172
6615,6615,117,30,103,133
6616,6616,143,56,64,120
6617,6617,296,57,26,83
6618,6618,441,47,87,134
6619,6619,463,53,77,130
6620,6620,209,58,90,148
6621,6621,355,50,112,162
6622,6622,462,50,100,150
6623,6623,227,60,68,128
6624,6624,108,11,37,48
6625,6625,33,23,21,44
6626,6626,136,16,15,31
6627,6627,86,60,22,82
6628,6628,238,15,115,130
6629,6629,129,43,37,80
6630,6630,22,55,18,73
6631,6631,220,30,106,136
6632,6632,110,41,62,103
6633,6633,176,44,88,132
6634,6634,2,10,107,117
6635,6635,87,33,94,127
6636,6636,198,19,41,60
6637,6637,288,38,113,151
6638,6638,11,44,27,71
6639,6639,304,52,120,172
6640,6640,182,13,72,85
6641,6641,81,41,34,75
6642,6642,406,55,40,95
6643,6643,114,56,84,140
6644,6644,427,45,109,154
6645,6645,221,37,32,69
6646,6646,351,39,107,146
6647,6647,387,46,20,66
6648,6648,468,28,114,142
6649,6649,306,51,49,100
6650,6650,222,13,28,41
6651,6651,45,26,48,74
6652,6652,208,40,52,92
6653,6653,45,39,64,103
6654,6654,399,24,75,99
6655,6655,175,25,48,73
6656,6656,182,49,110,159
6657,6657,219,50,54,104
6658,6658,362,46,40,86
6659,6659,461,29,63,92
6660,6660,284,11,40,51
6661,6661,424,58,51,109
6662,6662,346,26,109,135
6663,6663,147,20,30,50
6664,6664,388,40,81,121
6665,6665,183,50,58,108
6666,6666,413,17,60,77
6667,6667,100,12,37,49
6668,6668,327,57,93,150
6669,6669,361,39,34,73
6670,6670,63,13,19,32
6671,6671,71,31,108,139
6672,6672,81,15,71,86
6673,6673,66,52,51,103
6674,6674,306,50,47,97
6675,6675,321,11,30,41
6676,6676,312,55,105,160
6677,6677,409,47,45,92
6678,6678,55,23,37,60
6679,6679,89,51,110,161
6680,6680,356,12,100,112
6681,6681,82,54,92,146
6682,6682,463,25,39,64
6683,6683,249,29,63,92
6684,6684,37,10,30,40
6685,6685,432,19,28,47
6686,6686,347,60,64,124
6687,6687,171,45,78,123
6688,6688,294,56,56,112
6689,6689,147,60,42,102
6690,6690,442,27,33,60
6691,6691,448,23,33,56
6692,6692,221,11,95,106
6693,6693,61,29,89,118
6694,6694,264,30,38,68
6695,6695,116,60,102,162
6696,6696,437,27,27,54
6697,6697,140,32,118,150
6698,6698,416,60,88,148
6699,6699,453,19,30,49
6700,6700,98,39,84,123
6701,6701,366,26,101,127
6702,6702,227,23,106,129
6703,6703,57,39,67,106
6704,6704,337,51,36,87
6705,6705,276,22,29,51
6706,6706,370,57,20,77
6707,6707,329,45,79,124
6708,6708,68,31,90,121
6709,6709,132,40,67,107
6710,6710,446,15,84,99
6711,6711,93,60,44,104
6712,6712,107,56,80,136
6713,6713,137,47,27,74
6714,6714,28,35,41,76
6715,6715,58,39,57,96
6716,6716,477,38,115,153
6717,6717,229,41,48,89
6718,6718,325,21,47,68
6719,6719,178,54,71,125
6720,6720,206,36,113,149
6721,6721,180,18,96,114
6722,6722,286,13,42,55
6723,6723,281,31,76,107
6724,6724,9,29,100,129
6725,6725,436,59,95,154
6726,6726,149,28,54,82
6727,6727,386,12,81,93
6728,6728,272,33,68,101
6729,6729,271,25,36,61
6730,6730,106,27,64,91
6731,6731,2,59,98,157
6732,6732,426,56,120,176
6733,6733,212,41,88,129
6734,6734,146,41,51,92
6735,6735,12,22,59,81
6736,6736,160,48,80,128
6737,6737,410,51,61,112
6738,6738,323,52,71,123
6739,6739,305,15,35,50
6740,6740,419,33,36,69
6741,6741,126,48,81,129
6742,6742,280,46,105,151
6743,6743,9,23,74,97
6744,6744,374,12,38,50
6745,6745,312,52,110,162
6746,6746,120,31,76,107
6747,6747,284,19,115,134
6748,6748,294,43,41,84
6749,6749,62,45,105,150
6750,6750,233,59,46,105
6751,6751,274,20,56,76
6752,6752,154,17,83,100
6753,6753,2,39,73,112
6754,6754,133,16,83,99
6755,6755,172,41,87,128
6756,6756,407,24,108,132
6757,6757,260,30,87,117
6758,6758,277,55,78,133
6759,6759,57,18,91,109
6760,6760,438,23,67,90
6761,6761,384,40,57,97
6762,6762,427,30,61,91
6763,6763,129,15,76,91
6764,6764,166,38,75,113
6765,6765,455,13,57,70
6766,6766,466,22,56,78
6767,6767,173,24,38,62
6768,6768,131,34,80,114
6769,6769,232,12,111,123
6770,6770,440,25,36,61
6771,6771,153,23,61,84
6772,6772,358,30,34,64
6773,6773,460,44,78,122
6774,6774,22,38,84,122
6775,6775,196,17,50,67
6776,6776,217,37,84,121
6777,6777,378,59,55,114
6778,6778,316,24,102,126
6779,6779,159,56,33,89
6780,6780,384,18,87,105
6781,6781,219,18,87,105
6782,6782,146,35,105,140
6783,6783,354,30,106,136
6784,6784,298,40,94,134
6785,6785,338,45,73,118
6786,6786,206,34,116,150
6787,6787,310,51,53,104
6788,6788,65,43,107,150
6789,6789,289,59,101,160
6790,6790,347,24,20,44
6791,6791,467,24,85,109
6792,6792,112,21,116,137
6793,6793,344,16,32,48
6794,6794,431,17,47,64
6795,6795,82,51,110,161
6796,6796,120,25,25,50
6797,6797,357,23,18,41
6798,6798,290,44,105,149
6799,6799,235,30,54,84
6800,6800,323,13,39,52
6801,6801,208,20,21,41
6802,6802,184,44,32,76
6803,6803,295,29,95,124
6804,6804,408,11,59,70
6805,6805,313,41,60,101
6806,6806,325,42,32,74
6807,6807,244,15,112,127
6808,6808,456,24,61,85
6809,6809,80,48,94,142
6810,6810,261,12,100,112
6811,6811,474,55,18,73
6812,6812,331,19,23,42
6813,6813,421,12,64,76
6814,6814,189,14,62,76
6815,6815,40,35,45,80
6816,6816,195,46,43,89
6817,6817,215,40,72,112
6818,6818,294,50,102,152
6819,6819,479,23,108,131
6820,6820,98,57,25,82
6821,6821,86,36,24,60
6822,6822,60,58,93,151
6823,6823,21,53,28,81
6824,6824,238,30,93,123
6825,6825,204,42,81,123
6826,6826,439,41,89,130
6827,6827,238,53,75,128
6828,6828,255,43,115,158
6829,6829,238,40,76,116
6830,6830,249,11,74,85
6831,6831,353,21,101,122
6832,6832,277,56,77,133
6833,6833,342,28,76,104
6834,6834,235,48,119,167
6835,6835,178,31,29,60
6836,6836,362,58,27,85
6837,6837,257,58,96,154
6838,6838,122,56,38,94
6839,6839,173,55,110,165
6840,6840,423,10,102,112
6841,6841,481,18,29,47
6842,6842,218,53,94,147
6843,6843,252,41,31,72
6844,6844,58,22,115,137
6845,6845,281,18,35,53
6846,6846,229,20,103,123
6847,6847,371,18,66,84
6848,6848,6,47,118,165
6849,6849,93,55,107,162
6850,6850,206,54,37,91
6851,6851,425,15,53,68
6852,6852,59,26,40,66
6853,6853,457,17,97,114
6854,6854,432,48,114,162
6855,6855,421,43,25,68
6856,6856,273,49,117,166
6857,6857,282,17,100,117
6858,6858,436,16,73,89
6859,6859,426,35,91,126
6860,6860,203,13,107,120
6861,6861,139,28,89,117
6862,6862,345,59,54,113
6863,6863,40,60,102,162
6864,6864,140,43,27,70
6865,6865,139,60,109,169
6866,6866,9,20,44,64
6867,6867,2,19,58,77
6868,6868,464,24,110,134
6869,6869,38,30,30,60
6870,6870,132,36,104,140
6871,6871,247,12,110,122
6872,6872,302,55,30,85
6873,6873,316,33,62,95
6874,6874,188,14,116,130
6875,6875,452,59,85,144
6876,6876,406,48,78,126
6877,6877,52,47,27,74
6878,6878,144,34,90,124
6879,6879,161,25,72,97
6880,6880,474,51,57,108
6881,6881,464,25,106,131
6882,6882,284,28,68,96
6883,6883,290,39,66,105
6884,6884,293,27,101,128
6885,6885,352,55,111,166
6886,6886,89,49,27,76
6887,6887,155,23,37,60
6888,6888,406,46,66,112
6889,6889,94,10,95,105
6890,6890,394,36,40,76
6891,6891,222,30,26,56
6892,6892,283,57,62,119
6893,6893,67,15,26,41
6894,6894,243,53,87,140
6895,6895,146,19,83,102
6896,6896,447,54,19,73
6897,6897,26,28,120,148
6898,6898,69,28,81,109
6899,6899,7,30,75,105
6900,6900,204,30,95,125
6901,6901,162,33,114,147
6902,6902,325,14,53,67
6903,6903,112,25,29,54
6904,6904,306,21,39,60
6905,6905,181,43,40,83
6906,6906,59,33,109,142
6907,6907,423,51,78,129
6908,6908,98,36,90,126
6909,6909,10,17,95,112
6910,6910,455,45,41,86
6911,6911,316,20,59,79
6912,6912,355,16,110,126
6913,6913,2,30,43,73
6914,6914,50,47,43,90
6915,6915,125,55,96,151
6916,6916,325,30,68,98
6917,6917,319,11,115,126
6918,6918,287,51,53,104
6919,6919,270,42,78,120
6920,6920,347,14,112,126
6921,6921,106,11,73,84
6922,6922,121,29,67,96
6923,6923,211,58,84,142
6924,6924,286,29,119,148
6925,6925,26,40,74,114
6926,6926,251,23,38,61
6927,6927,16,19,80,99
6928,6928,296,52,86,138
6929,6929,24,45,75,120
6930,6930,10,30,16,46
6931,6931,305,23,103,126
6932,6932,60,43,49,92
6933,6933,297,30,86,116
6934,6934,283,17,44,61
6935,6935,218,44,107,151
6936,6936,18,13,27,40
6937,6937,384,14,116,130
6938,6938,77,42,83,125
6939,6939,353,47,96,143
6940,6940,8,13,92,105
6941,6941,85,36,29,65
6942,6942,184,46,107,153
6943,6943,82,10,112,122
6944,6944,441,45,60,105
6945,6945,19,21,32,53
6946,6946,313,19,89,108
6947,6947,329,16,119,135
6948,6948,133,10,43,53
6949,6949,453,28,49,77
6950,6950,358,19,31,50
6951,6951,451,18,61,79
6952,6952,264,56,54,110
6953,6953,105,57,116,173
6954,6954,257,59,41,100
6955,6955,161,32,88,120
6956,6956,44,54,106,160
6957,6957,364,18,75,93
6958,6958,263,30,43,73
6959,6959,269,43,99,142
6960,6960,177,45,60,105
6961,6961,139,43,58,101
6962,6962,118,11,38,49
6963,6963,104,37,83,120
6964,6964,187,55,73,128
6965,6965,69,22,28,50
6966,6966,257,29,103,132
6967,6967,66,15,80,95
6968,6968,440,40,109,149
6969,6969,446,60,27,87
6970,6970,360,32,38,70
6971,6971,52,49,42,91
6972,6972,318,20,80,100
6973,6973,454,37,70,107
6974,6974,171,43,77,120
6975,6975,409,23,65,88
6976,6976,275,52,66,118
6977,6977,101,11,68,79
6978,6978,42,27,56,83
6979,6979,196,49,77,126
6980,6980,202,41,35,76
6981,6981,422,12,84,96
6982,6982,466,12,33,45
6983,6983,368,29,68,97
6984,6984,251,40,75,115
6985,6985,436,48,72,120
6986,6986,327,21,84,105
6987,6987,393,31,54,85
6988,6988,334,21,30,51
6989,6989,312,45,60,105
6990,6990,419,10,18,28
6991,6991,217,33,78,111
6992,6992,138,58,103,161
6993,6993,24,11,74,85
6994,6994,445,10,94,104
6995,6995,283,14,95,109
6996,6996,319,54,109,163
6997,6997,13,37,89,126
6998,6998,138,30,85,115
6999,6999,163,26,94,120
7000,7000,369,19,42,61
7001,7001,81,52,48,100
7002,7002,92,39,60,99
7003,7003,197,57,98,155
7004,7004,362,15,87,102
7005,7005,282,37,75,112
7006,7006,444,44,45,89
7007,7007,465,14,90,104
7008,7008,110,23,16,39
7009,7009,469,40,47,87
7010,7010,478,48,61,109
7011,7011,217,58,46,104
7012,7012,70,38,65,103
7013,7013,146,59,16,75
7014,7014,26,34,107,141
7015,7015,351,32,120,152
7016,7016,16,12,26,38
7017,7017,386,37,89,126
7018,7018,58,20,78,98
7019,7019,218,21,61,82
7020,7020,204,34,89,123
7021,7021,240,21,111,132
7022,7022,336,26,34,60
7023,7023,248,48,79,127
7024,7024,104,33,32,65
7025,7025,32,59,29,88
7026,7026,422,30,89,119
7027,7027,418,24,119,143
7028,7028,359,25,68,93
7029,7029,216,40,34,74
7030,7030,401,47,94,141
7031,7031,164,34,48,82
7032,7032,209,44,113,157
7033,7033,203,52,87,139
7034,7034,458,42,95,137
7035,7035,189,31,51,82
7036,7036,335,56,52,108
7037,7037,348,29,77,106
7038,7038,19,31,112,143
7039,7039,7,51,54,105
7040,7040,363,38,48,86
7041,7041,294,22,113,135
7042,7042,83,17,33,50
7043,7043,171,31,35,66
7044,7044,151,14,85,99
7045,7045,146,31,21,52
7046,7046,340,30,79,109
7047,7047,143,39,19,58
7048,7048,90,30,27,57
7049,7049,352,25,97,122
7050,7050,255,50,27,77
7051,7051,475,40,48,88
7052,7052,2,41,102,143
7053,7053,248,32,21,53
7054,7054,125,25,63,88
7055,7055,299,46,114,160
7056,7056,459,51,27,78
7057,7057,160,25,109,134
7058,7058,244,20,89,109
7059,7059,167,60,26,86
